Llave,Llave2,Nombre_linea,Fecha_aprobacion,Antiguedad_meses,Nombre_fondo,Valor_financiacion,Cuotas,Tipo_interes,Cuotas_vencidas,Cuotas_por_vencer,Y_continua,Y_categorica
100114904_202210,100114904_202210_17645,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-01-25,45,CONVENIO SENA BOGOTA,1601043,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100071031_202210,100071031_202210_18509,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-02-15,44,BOGOTA,2214250,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100040834_202231,100040834_202231_17628,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-02-05,45,CONVENIO FUNDACIÓN YANAPAX,1280525,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100114804_202211,100114804_202211_17598,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-01-15,45,CONVENIO SENA NACIONAL,1676200,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100068408_202210,100068408_202210_18482,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-03-05,44,BOGOTA,2281400,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100109949_202210,100109949_202210_18573,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-02-15,44,BOGOTA,2088450,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100116454_202210,100116454_202210_18233,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-01-31,45,CONVENIO SENA NACIONAL,1875958,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100113934_202231,100113934_202231_17568,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-02-05,45,CONVENIO PROFIN,1602483,6,Cap. Fijo-Int. vencido,4,0,0.67,Alto
100112832_202211,100112832_202211_16941,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2021-12-20,46,BOGOTA,1676200,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100094351_202211,100094351_202211_17320,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-01-05,46,CONVENIO SENA NACIONAL,1676200,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100108470_202117,100108470_202117_16303,ESTUDIA YA-TECH GLOBAL NUEVA MODALIDAD,2021-11-05,48,CONVENIO SENA BOGOTA,1522307,6,Cap. Fijo-Int. vencido,4,0,0.67,Alto
100054129_202210,100054129_202210_16945,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2021-12-25,46,BOGOTA,3039810,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100104061_202231,100104061_202231_17766,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-01-31,45,BOGOTA,1815600,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100116894_202231,100116894_202231_18341,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-02-15,44,BOGOTA,1521500,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100033253_202210,100033253_202210_18045,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-01-31,45,BOGOTA,1990428,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100092714_202210,100092714_202210_17792,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-01-31,45,BOGOTA,2518378,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100108237_202231,100108237_202231_18025,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-02-05,45,CONVENIO SENA NACIONAL,1499910,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100060512_202210,100060512_202210_17453,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-02-05,45,BOGOTA,3099780,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100115884_202210,100115884_202210_18121,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-01-31,45,BOGOTA,2227979,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100097235_202211,100097235_202211_18144,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-02-05,45,CONVENIO SENA BOGOTA,1689927,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100103668_202231,100103668_202231_17340,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2021-12-30,46,CONVENIO SENA NACIONAL,1005822,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
900012911_202251,900012911_202251_18212,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-02-05,45,BOGOTA,2681920,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100110658_202210,100110658_202210_16629,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2021-11-25,47,BOGOTA,2326450,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100067045_202211,100067045_202211_18204,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-02-05,45,BOGOTA,1585534,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100117457_202211,100117457_202211_18625,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-02-25,44,CONVENIO SENA BOGOTA,1676200,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100072351_202211,100072351_202211_18266,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-02-05,45,CONVENIO FUNDACIÓN YANAPAX,1595790,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100107165_202135,100107165_202135_16421,ESTUDIA YA-TECH GLOBAL NUEVA MODALIDAD,2021-11-25,47,BOGOTA,1595620,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100105740_202211,100105740_202211_18254,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-02-05,45,CONVENIO SENA NACIONAL,1689927,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100100937_202211,100100937_202211_17437,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-01-05,46,BOGOTA,1774800,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100081450_202231,100081450_202231_18411,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-02-15,44,CONVENIO SENA BOGOTA,831300,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100116940_202241,100116940_202241_18778,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-03-05,44,CONVENIO SENA NACIONAL,1554933,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100072089_202233,100072089_202233_20151,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-06-05,41,CONVENIO SENA BOGOTA,1558785,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100117586_202213,100117586_202213_20318,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-06-05,41,CONVENIO SENA BOGOTA,1676200,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100126502_202233,100126502_202233_20754,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-06-25,40,CONVENIO SENA NACIONAL,1574476,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100106395_202213,100106395_202213_20924,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-06-20,40,BOGOTA,1988150,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100120631_202212,100120631_202212_19318,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-03-31,43,CONVENIO SENA BOGOTA,1636760,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100127596_202234,100127596_202234_21536,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-07-05,40,BOGOTA,1060759,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100118571_202231,100118571_202231_18982,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-03-05,44,CONVENIO SENA NACIONAL,1558785,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100119291_202212,100119291_202212_19095,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-03-15,43,BOGOTA,1577600,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100099397_202211,100099397_202211_19045,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-03-05,44,BOGOTA,1988150,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100126414_202234,100126414_202234_20871,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-06-20,40,BOGOTA,1512999,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100062433_202243,100062433_202243_20799,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-06-25,40,BOGOTA,1811253,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100122713_202233,100122713_202233_19852,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-05-05,42,BOGOTA,1558785,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100121436_202232,100121436_202232_19601,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-04-25,42,BOGOTA,1790715,6,Cap. Fijo-Int. vencido,3,0,0.5,Alto
100112092_202234,100112092_202234_21512,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-07-05,40,BOGOTA,1852325,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100116882_202251,100116882_202251_18533,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-03-05,44,CONVENIO FUNDACIÓN YANAPAX,3293877,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100084230_202211,100084230_202211_19297,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-03-23,43,BOGOTA,1875100,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100109783_202213,100109783_202213_20777,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-06-15,40,BOGOTA,1988150,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100122566_202233,100122566_202233_19857,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-05-05,42,CONVENIO SENA BOGOTA,1748571,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100088234_202253,100088234_202253_20662,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-06-20,40,BOGOTA,3149357,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100118879_202232,100118879_202232_18953,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-02-25,44,BOGOTA,1481860,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100121608_202252,100121608_202252_19512,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-04-20,42,CONVENIO EDUCITY - DAVID MANUEL POSADA ORTIZ,4012652,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100123984_202233,100123984_202233_20039,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-05-31,41,BOGOTA,1611522,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100107445_202213,100107445_202213_20424,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-06-20,40,BOGOTA,1789335,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100120126_202212,100120126_202212_19311,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-03-30,43,CONVENIO SENA NACIONAL,1676200,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100114226_202232,100114226_202232_19675,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-04-30,42,CONVENIO SENA BOGOTA,1852325,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100123094_202233,100123094_202233_19950,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-05-15,41,BOGOTA,1574476,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100066637_202211,100066637_202211_19199,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-03-20,43,BOGOTA,1612237,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100115969_202243,100115969_202243_21158,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-07-05,40,BOGOTA,2693106,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100120543_202233,100120543_202233_19461,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-05-05,42,BOGOTA,1408454,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100115639_202220,100115639_202220_21505,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-07-05,40,BOGOTA,2962798,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100096276_202234,100096276_202234_21454,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-07-05,40,CONVENIO SENA NACIONAL,1491962,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100122329_202213,100122329_202213_19744,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-04-30,42,BOGOTA,1972000,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100123203_202243,100123203_202243_19872,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-05-15,41,BOGOTA,2540124,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100100728_202234,100100728_202234_21522,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-07-05,40,CONVENIO PROFIN,1499910,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100123898_202233,100123898_202233_20115,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-05-25,41,BOGOTA,1558785,12,Cap. Fijo-Int. vencido,5,0,0.42,Alto
100113216_202213,100113216_202213_20438,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-06-20,40,BOGOTA,1972000,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100119629_202232,100119629_202232_19788,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-04-30,42,BOGOTA,1743364,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100117951_202242,100117951_202242_19189,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-03-20,43,BOGOTA,2390705,6,Cap. Fijo-Int. vencido,2,0,0.33,Alto
100114628_202243,100114628_202243_20277,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-06-30,40,BOGOTA,1943666,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100120082_202232,100120082_202232_19324,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-03-31,43,CONVENIO TOCANCIPA,1555627,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100120558_202232,100120558_202232_19393,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-03-31,43,BOGOTA,1555627,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100126079_202213,100126079_202213_21401,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-06-30,40,BOGOTA,1774800,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100069597_202213,100069597_202213_20256,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-05-31,41,BOGOTA,1827500,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100122991_202243,100122991_202243_19887,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-06-05,41,CONVENIO PROFIN,1578743,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100123506_202243,100123506_202243_19926,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-05-20,41,CONVENIO SENA NACIONAL,2070003,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100108026_202220,100108026_202220_21185,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-07-05,40,CONVENIO SENA BOGOTA,1910800,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100123271_202213,100123271_202213_20033,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-05-31,41,BOGOTA,1676200,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100121756_202212,100121756_202212_19738,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-04-30,42,BOGOTA,1972000,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100103308_202213,100103308_202213_21206,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-06-25,40,BOGOTA,1789335,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100032799_202253,100032799_202253_20562,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-06-15,40,BOGOTA,2915755,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100089651_202213,100089651_202213_21127,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-07-05,40,BOGOTA,1875100,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100031530_202253,100031530_202253_21627,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-07-15,39,BOGOTA,2915755,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100119135_202232,100119135_202232_19203,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-03-20,43,CONVENIO SENA NACIONAL,1574476,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100120315_202213,100120315_202213_20169,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-05-25,41,CONVENIO SENA BOGOTA,1676200,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100118138_202243,100118138_202243_20634,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-06-15,40,CONVENIO INESUP,1661835,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100107269_202243,100107269_202243_20616,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-06-20,40,BOGOTA,2992340,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100037327_202253,100037327_202253_20903,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-06-30,40,CONVENIO EINCOL,846290,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100120325_202212,100120325_202212_19411,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-04-15,42,BOGOTA,1636760,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100111768_202213,100111768_202213_20405,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-06-20,40,BOGOTA,1885300,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100124931_202243,100124931_202243_20368,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-06-15,40,BOGOTA,1846482,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100121337_202252,100121337_202252_19556,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-04-15,42,CONVENIO PROFIN,4458502,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100021857_202243,100021857_202243_21202,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-06-25,40,BOGOTA,1338155,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100124238_202233,100124238_202233_20055,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-05-31,41,CONVENIO TOCANCIPA,1499400,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100117503_202231,100117503_202231_19038,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-02-28,44,CONVENIO TOCANCIPA,1780537,6,Cap. Fijo-Int. vencido,1,0,0.17,Bajo
100123545_202233,100123545_202233_20072,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-05-31,41,CONVENIO SENA NACIONAL,1748571,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100073663_202220,100073663_202220_21344,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-06-30,40,BOGOTA,1666170,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100121463_202212,100121463_202212_19463,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-04-20,42,BOGOTA,1636760,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100125660_202243,100125660_202243_21117,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-06-30,40,CONVENIO FUNDACIÓN YANAPAX,1578744,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100024407_202213,100024407_202213_20918,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-06-20,40,BOGOTA,1598639,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100099106_202231,100099106_202231_18874,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-03-05,44,BOGOTA,1764600,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100039996_202243,100039996_202243_20455,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-06-15,40,BOGOTA,1338155,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100123642_202213,100123642_202213_20021,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-05-31,41,CONVENIO SENA BOGOTA,1682777,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100123618_202233,100123618_202233_20006,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-05-25,41,BOGOTA,1748571,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100044397_202206,100044397_202206_20320,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-06-05,41,BOGOTA,1971150,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100123524_202244,100123524_202244_20572,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-06-20,40,BOGOTA,2930344,12,Cap. Fijo-Int. vencido,7,0,0.58,Alto
100127332_202233,100127332_202233_21287,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-06-30,40,CONVENIO SENA BOGOTA,1574476,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100112755_202243,100112755_202243_21256,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-07-05,40,CONVENIO SENA NACIONAL,2393872,12,Cap. Fijo-Int. vencido,3,0,0.25,Medio
100124148_202233,100124148_202233_20717,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-06-25,40,BOGOTA,1596248,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100054107_202206,100054107_202206_21302,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-07-05,40,BOGOTA,1971150,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100125339_202213,100125339_202213_20473,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-06-20,40,BOGOTA,1686060,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100089651_202217,100089651_202217_24280,ESTUDIA YA-TECH GLOBAL 1.8,2022-10-20,36,BOGOTA,1687590,12,Cap. Fijo-Int. vencido,1,0,0.08,Bajo
100132451_202244,100132451_202244_23483,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-09-05,38,BOGOTA,2540124,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100095043_202234,100095043_202234_22581,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-08-15,38,BOGOTA,1874250,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100133389_202217,100133389_202217_23879,ESTUDIA YA-TECH GLOBAL 1.8,2022-10-05,37,CONVENIO SENA NACIONAL,1623384,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100104797_202244,100104797_202244_22947,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-08-15,38,BOGOTA,1720485,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100129589_202234,100129589_202234_22276,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-08-05,39,BOGOTA,1564000,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100079945_202217,100079945_202217_24147,ESTUDIA YA-TECH GLOBAL 1.8,2022-10-05,37,CONVENIO SENA NACIONAL,1465332,6,Cap. Fijo-Int. vencido,5,0,0.83,Alto
100104351_202217,100104351_202217_24388,ESTUDIA YA-TECH GLOBAL 1.8,2022-10-25,36,BOGOTA,1988150,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100030997_202213,100030997_202213_21606,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-07-05,40,CONVENIO SENA NACIONAL,1689927,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100112955_202220,100112955_202220_22729,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-08-05,39,CONVENIO SENA BOGOTA,1875958,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100105977_202234,100105977_202234_22613,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-08-15,38,CONVENIO PROFIN,1552338,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100130770_202216,100130770_202216_22765,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-08-05,39,CONVENIO SENA BOGOTA,1676200,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100099797_202213,100099797_202213_21461,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-06-30,40,BOGOTA,1696770,12,Cap. Fijo-Int. vencido,1,0,0.08,Bajo
100132098_202234,100132098_202234_23612,ESTUDIA YA-TECH GLOBAL 1.8,2022-09-15,37,CONVENIO FUNDACIÓN YANAPAX,1780537,4,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100091804_202216,100091804_202216_22971,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-08-25,38,BOGOTA,1789335,12,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100107975_202234,100107975_202234_21705,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-07-05,40,CONVENIO SENA BOGOTA,1504245,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100098779_202213,100098779_202213_21746,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-07-20,39,CONVENIO PROFIN,1689927,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100131663_202216,100131663_202216_23167,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-08-25,38,CONVENIO SENA NACIONAL,1583790,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100108974_202213,100108974_202213_21141,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-06-30,40,BOGOTA,1988150,6,Cap. Fijo-Int. vencido,2,0,0.33,Alto
100114525_202213,100114525_202213_21629,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-07-05,40,BOGOTA,1972000,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100040834_202234,100040834_202234_22248,ESTUDIA YA-TECH GLOBAL PROMO NAVIDEÑA,2022-08-05,39,CONVENIO FUNDACIÓN YANAPAX,1280525,6,Cap. Fijo-Int. vencido,0,0,0.0,Bajo
100031204_202255,100031204_202255_24325,ESTUDIA YA-TECH GLOBAL 1.8,2022-10-20,36,BOGOTA,2939399,6,Cap. Fijo-Int. vencido,6,0,1.0,Alto
